target_length,target_depth,iter_no,bug_line_number,bug_type,pred_bug_line_number,pred_bug_type,result
500,1.0,23,63,missing_parenthesis,63,missing_parenthesis,True
500,1.0,24,64,keywords_as_identifier,64,missing_colon,False
1000,0.0,0,2,missing_quotation,6,missing_quotation,False
1000,0.0,1,1,missing_colon,103,missing_parenthesis,False
1000,0.0,2,3,missing_quotation,3,missing_quotation,True
1000,0.0,3,1,mismatched_bracket,60,missing_parenthesis,False
1000,0.0,4,1,missing_parenthesis,1,missing_parenthesis,True
1000,0.0,5,1,mismatched_bracket,1,missing_colon,False
1000,0.0,6,1,missing_colon,131,missing_colon,False
1000,0.0,7,4,missing_comma,4,missing_parenthesis,False
1000,0.0,8,2,missing_quotation,2,missing_quotation,True
1000,0.0,9,3,missing_parenthesis,3,missing_parenthesis,True
1000,0.0,10,1,mismatched_bracket,1,missing_parenthesis,False
1000,0.0,11,3,missing_parenthesis,3,missing_parenthesis,True
1000,0.0,12,3,missing_parenthesis,3,missing_parenthesis,True
1000,0.0,13,3,mismatched_bracket,13,missing_colon,False
1000,0.0,14,3,missing_parenthesis,3,missing_parenthesis,True
1000,0.0,15,3,mismatched_bracket,3,missing_quotation,False
1000,0.0,16,3,missing_parenthesis,3,missing_quotation,False
1000,0.0,17,1,missing_parenthesis,3,missing_parenthesis,False
1000,0.0,18,1,keywords_as_identifier,106,missing_colon,False
1000,0.0,19,2,keywords_as_identifier,2,keywords_as_identifier,True
1000,0.0,20,10,missing_comma,10,missing_comma,True
1000,0.0,21,2,mismatched_quotation,2,missing_quotation,False
1000,0.0,22,1,missing_colon,129,missing_quotation,False
1000,0.0,23,1,missing_colon,1,missing_colon,True
1000,0.0,24,1,mismatched_bracket,1,missing_parenthesis,False
1000,0.25,0,30,mismatched_quotation,128,missing_quotation,False
1000,0.25,1,32,missing_parenthesis,32,missing_colon,False
1000,0.25,2,34,missing_parenthesis,34,missing_parenthesis,True
1000,0.25,3,30,missing_colon,31,missing_colon,False
1000,0.25,4,35,keywords_as_identifier,120,missing_colon,False
1000,0.25,5,34,keywords_as_identifier,121,missing_colon,False
1000,0.25,6,32,missing_colon,32,missing_colon,True
1000,0.25,7,27,mismatched_bracket,27,missing_colon,False
1000,0.25,8,32,missing_parenthesis,35,missing_parenthesis,False
1000,0.25,9,33,mismatched_bracket,33,missing_colon,False
1000,0.25,10,33,missing_comma,33,,False
1000,0.25,11,29,mismatched_bracket,29,missing_quotation,False
1000,0.25,12,33,missing_quotation,33,missing_quotation,True
1000,0.25,13,28,mismatched_bracket,29,missing_quotation,False
1000,0.25,14,37,mismatched_quotation,73,mismatched_quotation,False
1000,0.25,15,28,mismatched_bracket,32,mismatched_bracket,False
1000,0.25,16,27,missing_parenthesis,27,missing_parenthesis,True
1000,0.25,17,33,mismatched_quotation,105,mismatched_quotation,False
1000,0.25,18,33,mismatched_bracket,33,missing_parenthesis,False
1000,0.25,19,29,mismatched_quotation,33,mismatched_quotation,False
1000,0.25,20,25,keywords_as_identifier,52,missing_colon,False
1000,0.25,21,27,mismatched_bracket,126,missing_parenthesis,False
1000,0.25,22,35,mismatched_bracket,35,missing_quotation,False
1000,0.25,23,33,missing_comma,119,missing_colon,False
1000,0.25,24,31,missing_colon,31,missing_colon,True
1000,0.5,0,68,keywords_as_identifier,127,missing_comma,False
1000,0.5,1,71,mismatched_bracket,71,missing_parenthesis,False
1000,0.5,2,76,missing_quotation,76,mismatched_quotation,False
1000,0.5,3,63,keywords_as_identifier,63,keywords_as_identifier,True
1000,0.5,4,65,mismatched_quotation,65,missing_quotation,False
1000,0.5,5,63,keywords_as_identifier,63,missing_colon,False
1000,0.5,6,69,missing_quotation,69,mismatched_quotation,False
1000,0.5,7,60,missing_parenthesis,60,missing_parenthesis,True
1000,0.5,8,66,missing_comma,66,missing_comma,True
1000,0.5,9,61,mismatched_bracket,61,missing_parenthesis,False
1000,0.5,10,68,mismatched_quotation,67,mismatched_quotation,False
1000,0.5,11,56,missing_quotation,56,missing_quotation,True
1000,0.5,12,60,missing_colon,61,missing_colon,False
1000,0.5,13,64,missing_parenthesis,64,missing_parenthesis,True
1000,0.5,14,70,missing_parenthesis,70,missing_parenthesis,True
1000,0.5,15,66,missing_quotation,65,mismatched_quotation,False
1000,0.5,16,52,missing_colon,52,missing_colon,True
1000,0.5,17,66,missing_quotation,66,mismatched_quotation,False
1000,0.5,18,64,missing_parenthesis,64,missing_parenthesis,True
1000,0.5,19,68,mismatched_quotation,61,mismatched_quotation,False
1000,0.5,20,66,missing_quotation,67,mismatched_quotation,False
1000,0.5,21,67,missing_parenthesis,67,missing_parenthesis,True
1000,0.5,22,66,missing_comma,65,missing_comma,False
1000,0.5,23,61,missing_colon,61,missing_colon,True
1000,0.5,24,60,missing_colon,61,missing_colon,False
1000,0.75,0,95,missing_quotation,94,missing_colon,False
1000,0.75,1,103,missing_comma,104,missing_comma,False
1000,0.75,2,96,missing_quotation,96,missing_quotation,True
1000,0.75,3,93,missing_parenthesis,116,missing_colon,False
1000,0.75,4,96,keywords_as_identifier,107,missing_parenthesis,False
1000,0.75,5,102,mismatched_bracket,102,missing_quotation,False
1000,0.75,6,98,missing_parenthesis,98,missing_parenthesis,True
1000,0.75,7,99,missing_comma,93,missing_comma,False
1000,0.75,8,100,missing_parenthesis,100,missing_parenthesis,True
1000,0.75,9,100,missing_quotation,100,mismatched_quotation,False
1000,0.75,10,98,missing_colon,98,missing_parenthesis,False
1000,0.75,11,96,mismatched_quotation,96,mismatched_quotation,True
1000,0.75,12,94,missing_comma,94,missing_comma,True
1000,0.75,13,95,keywords_as_identifier,95,missing_colon,False
1000,0.75,14,100,missing_comma,100,missing_comma,True
1000,0.75,15,97,keywords_as_identifier,109,missing_comma,False
1000,0.75,16,100,keywords_as_identifier,100,missing_colon,False
1000,0.75,17,99,missing_colon,100,missing_colon,False
1000,0.75,18,100,missing_parenthesis,100,missing_parenthesis,True
1000,0.75,19,97,missing_comma,97,missing_comma,True
1000,0.75,20,99,missing_parenthesis,100,missing_parenthesis,False
1000,0.75,21,100,mismatched_bracket,100,missing_quotation,False
1000,0.75,22,92,missing_colon,92,missing_colon,True
1000,0.75,23,96,keywords_as_identifier,126,missing_parenthesis,False
1000,0.75,24,93,missing_quotation,93,missing_quotation,True
1000,1.0,0,129,keywords_as_identifier,129,keywords_as_identifier,True
1000,1.0,1,131,missing_parenthesis,131,missing_parenthesis,True
1000,1.0,2,130,mismatched_quotation,30,missing_quotation,False
1000,1.0,3,130,missing_parenthesis,130,missing_colon,False
1000,1.0,4,136,mismatched_quotation,136,mismatched_quotation,True
1000,1.0,5,119,keywords_as_identifier,121,,False
1000,1.0,6,129,missing_parenthesis,130,missing_parenthesis,False
1000,1.0,7,134,missing_quotation,134,missing_quotation,True
1000,1.0,8,135,mismatched_bracket,135,missing_colon,False
1000,1.0,9,135,mismatched_quotation,135,mismatched_quotation,True
1000,1.0,10,136,missing_comma,137,missing_comma,False
1000,1.0,11,135,keywords_as_identifier,135,keywords_as_identifier,True
1000,1.0,12,125,keywords_as_identifier,119,missing_colon,False
1000,1.0,13,134,missing_comma,134,missing_comma,True
1000,1.0,14,130,missing_colon,130,missing_colon,True
1000,1.0,15,128,keywords_as_identifier,128,keywords_as_identifier,True
1000,1.0,16,135,missing_colon,135,missing_colon,True
1000,1.0,17,137,missing_quotation,137,missing_comma,False
1000,1.0,18,135,mismatched_quotation,135,missing_quotation,False
1000,1.0,19,125,missing_quotation,125,missing_parenthesis,False
1000,1.0,20,133,mismatched_quotation,133,missing_comma,False
1000,1.0,21,130,missing_comma,130,missing_comma,True
1000,1.0,22,141,missing_quotation,141,missing_quotation,True
1000,1.0,23,135,keywords_as_identifier,135,keywords_as_identifier,True
1000,1.0,24,130,mismatched_bracket,130,missing_colon,False
2000,0.0,0,1,mismatched_bracket,40,missing_parenthesis,False
2000,0.0,1,1,missing_colon,105,missing_colon,False
2000,0.0,2,5,missing_quotation,50,missing_quotation,False
2000,0.0,3,1,missing_colon,143,missing_colon,False
2000,0.0,4,1,keywords_as_identifier,134,missing_comma,False
2000,0.0,5,1,mismatched_quotation,123,mismatched_quotation,False
2000,0.0,6,5,missing_colon,123,missing_parenthesis,False
2000,0.0,7,4,missing_colon,4,missing_colon,True
2000,0.0,8,2,missing_quotation,61,missing_quotation,False
2000,0.0,9,1,missing_parenthesis,2,missing_colon,False
2000,0.0,10,1,missing_comma,1,missing_comma,True
2000,0.0,11,4,mismatched_quotation,4,missing_quotation,False
2000,0.0,12,1,mismatched_bracket,1,missing_colon,False
2000,0.0,13,1,mismatched_bracket,1,missing_parenthesis,False
2000,0.0,14,6,missing_quotation,260,missing_colon,False
2000,0.0,15,6,missing_comma,123,missing_comma,False
2000,0.0,16,2,missing_parenthesis,23,missing_parenthesis,False
2000,0.0,17,1,missing_parenthesis,200,missing_parenthesis,False
2000,0.0,18,1,missing_colon,136,missing_parenthesis,False
2000,0.0,19,3,missing_colon,3,missing_colon,True
2000,0.0,20,3,missing_quotation,3,missing_quotation,True
2000,0.0,21,5,mismatched_quotation,51,missing_comma,False
2000,0.0,22,1,missing_colon,135,missing_parenthesis,False
2000,0.0,23,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,24,1,missing_parenthesis,237,missing_colon,False
2000,0.25,0,65,missing_comma,135,missing_comma,False
2000,0.25,1,70,missing_quotation,70,missing_quotation,True
2000,0.25,2,73,missing_quotation,159,missing_quotation,False
2000,0.25,3,61,missing_comma,62,missing_comma,False
2000,0.25,4,63,missing_comma,63,missing_comma,True
2000,0.25,5,69,mismatched_quotation,69,mismatched_quotation,True
2000,0.25,6,62,keywords_as_identifier,235,missing_comma,False
2000,0.25,7,67,missing_colon,71,missing_parenthesis,False
2000,0.25,8,55,missing_comma,55,missing_comma,True
2000,0.25,9,65,mismatched_bracket,65,missing_quotation,False
2000,0.25,10,67,mismatched_bracket,67,missing_quotation,False
2000,0.25,11,54,mismatched_bracket,54,missing_colon,False
2000,0.25,12,67,missing_colon,78,missing_colon,False
2000,0.25,13,63,mismatched_bracket,63,missing_quotation,False
2000,0.25,14,65,mismatched_bracket,258,missing_comma,False
2000,0.25,15,61,missing_comma,61,missing_comma,True
2000,0.25,16,63,mismatched_bracket,63,missing_quotation,False
2000,0.25,17,67,missing_quotation,67,missing_quotation,True
2000,0.25,18,68,missing_parenthesis,180,missing_comma,False
2000,0.25,19,54,mismatched_quotation,105,mismatched_quotation,False
2000,0.25,20,58,keywords_as_identifier,217,missing_comma,False
2000,0.25,21,68,missing_colon,131,missing_colon,False
2000,0.25,22,74,mismatched_quotation,73,mismatched_quotation,False
2000,0.25,23,65,missing_comma,65,missing_comma,True
2000,0.25,24,66,keywords_as_identifier,66,keywords_as_identifier,True
2000,0.5,0,125,missing_quotation,125,missing_quotation,True
2000,0.5,1,131,missing_colon,131,missing_colon,True
2000,0.5,2,132,keywords_as_identifier,140,missing_quotation,False
2000,0.5,3,123,mismatched_quotation,124,missing_quotation,False
2000,0.5,4,131,mismatched_quotation,131,missing_quotation,False
2000,0.5,5,134,missing_colon,134,missing_colon,True
2000,0.5,6,133,mismatched_quotation,133,mismatched_quotation,True
2000,0.5,7,127,missing_colon,127,missing_parenthesis,False
2000,0.5,8,139,mismatched_bracket,139,missing_quotation,False
2000,0.5,9,123,missing_comma,123,missing_comma,True
2000,0.5,10,133,mismatched_quotation,133,missing_quotation,False
2000,0.5,11,141,mismatched_quotation,141,mismatched_quotation,True
2000,0.5,12,135,missing_comma,135,mismatched_quotation,False
2000,0.5,13,133,missing_comma,133,missing_comma,True
2000,0.5,14,136,missing_colon,136,missing_parenthesis,False
2000,0.5,15,135,mismatched_quotation,135,mismatched_quotation,True
2000,0.5,16,126,mismatched_bracket,126,missing_colon,False
2000,0.5,17,134,mismatched_quotation,135,mismatched_quotation,False
2000,0.5,18,139,missing_colon,139,missing_colon,True
2000,0.5,19,133,missing_comma,133,missing_comma,True
2000,0.5,20,132,mismatched_quotation,133,mismatched_quotation,False
2000,0.5,21,133,mismatched_bracket,133,missing_quotation,False
2000,0.5,22,132,keywords_as_identifier,133,missing_parenthesis,False
2000,0.5,23,129,missing_comma,129,missing_comma,True
2000,0.5,24,137,missing_colon,137,missing_parenthesis,False
2000,0.75,0,197,keywords_as_identifier,197,missing_quotation,False
2000,0.75,1,191,missing_parenthesis,191,missing_parenthesis,True
2000,0.75,2,186,missing_colon,186,missing_parenthesis,False
2000,0.75,3,191,mismatched_bracket,191,missing_parenthesis,False
2000,0.75,4,203,missing_quotation,203,mismatched_quotation,False
2000,0.75,5,190,missing_comma,190,missing_comma,True
2000,0.75,6,191,mismatched_quotation,110,missing_colon,False
2000,0.75,7,193,missing_parenthesis,193,missing_colon,False
2000,0.75,8,183,missing_colon,183,missing_parenthesis,False
2000,0.75,9,181,keywords_as_identifier,138,missing_parenthesis,False
2000,0.75,10,191,missing_colon,191,missing_parenthesis,False
2000,0.75,11,198,missing_comma,198,missing_comma,True
2000,0.75,12,195,missing_comma,195,missing_comma,True
2000,0.75,13,186,mismatched_bracket,186,missing_comma,False
2000,0.75,14,201,mismatched_quotation,201,missing_quotation,False
2000,0.75,15,203,mismatched_quotation,203,mismatched_quotation,True
2000,0.75,16,201,mismatched_quotation,201,mismatched_quotation,True
2000,0.75,17,193,mismatched_quotation,193,missing_quotation,False
2000,0.75,18,193,mismatched_bracket,193,mismatched_bracket,True
2000,0.75,19,196,keywords_as_identifier,196,keywords_as_identifier,True
2000,0.75,20,196,mismatched_quotation,196,missing_quotation,False
2000,0.75,21,198,mismatched_quotation,199,missing_quotation,False
2000,0.75,22,189,missing_quotation,190,missing_quotation,False
2000,0.75,23,193,missing_comma,193,missing_comma,True
2000,0.75,24,195,missing_parenthesis,195,missing_colon,False
2000,1.0,0,259,missing_comma,258,missing_comma,False
2000,1.0,1,260,keywords_as_identifier,260,keywords_as_identifier,True
2000,1.0,2,271,missing_parenthesis,271,missing_colon,False
2000,1.0,3,268,missing_parenthesis,268,missing_parenthesis,True
2000,1.0,4,274,mismatched_quotation,274,mismatched_quotation,True
2000,1.0,5,262,keywords_as_identifier,170,missing_parenthesis,False
2000,1.0,6,273,keywords_as_identifier,131,missing_quotation,False
2000,1.0,7,250,mismatched_bracket,250,missing_parenthesis,False
2000,1.0,8,254,missing_comma,254,missing_comma,True
2000,1.0,9,269,mismatched_quotation,269,mismatched_quotation,True
2000,1.0,10,258,missing_colon,258,missing_colon,True
2000,1.0,11,276,missing_parenthesis,276,missing_parenthesis,True
2000,1.0,12,264,keywords_as_identifier,156,missing_colon,False
2000,1.0,13,277,missing_colon,277,missing_colon,True
2000,1.0,14,248,mismatched_bracket,248,missing_parenthesis,False
2000,1.0,15,259,keywords_as_identifier,266,missing_parenthesis,False
2000,1.0,16,261,mismatched_bracket,261,missing_colon,False
2000,1.0,17,260,mismatched_quotation,260,missing_quotation,False
2000,1.0,18,254,missing_comma,254,missing_comma,True
2000,1.0,19,272,missing_parenthesis,272,missing_colon,False
2000,1.0,20,259,missing_quotation,261,missing_quotation,False
2000,1.0,21,262,missing_comma,262,missing_comma,True
2000,1.0,22,274,missing_colon,274,missing_colon,True
2000,1.0,23,266,missing_quotation,247,missing_comma,False
2000,1.0,24,256,missing_comma,56,missing_colon,False
4000,0.0,0,4,missing_colon,34,missing_colon,False
4000,0.0,1,3,mismatched_quotation,360,mismatched_quotation,False
4000,0.0,2,1,missing_parenthesis,105,missing_parenthesis,False
4000,0.0,3,2,missing_comma,103,missing_colon,False
4000,0.0,4,1,mismatched_bracket,1,missing_parenthesis,False
4000,0.0,5,1,missing_comma,1,missing_comma,True
4000,0.0,6,1,missing_comma,444,missing_parenthesis,False
4000,0.0,7,2,missing_colon,2,missing_colon,True
4000,0.0,8,3,mismatched_quotation,146,missing_comma,False
4000,0.0,9,1,keywords_as_identifier,349,missing_parenthesis,False
4000,0.0,10,5,missing_parenthesis,503,missing_parenthesis,False
4000,0.0,11,4,missing_quotation,19,missing_comma,False
4000,0.0,12,1,keywords_as_identifier,513,missing_quotation,False
4000,0.0,13,3,missing_quotation,201,missing_parenthesis,False
4000,0.0,14,2,missing_parenthesis,3,missing_comma,False
4000,0.0,15,4,missing_parenthesis,4,missing_parenthesis,True
4000,0.0,16,1,missing_parenthesis,1,missing_parenthesis,True
4000,0.0,17,3,mismatched_bracket,3,missing_parenthesis,False
4000,0.0,18,1,missing_parenthesis,1,missing_parenthesis,True
4000,0.0,19,3,missing_parenthesis,428,missing_quotation,False
4000,0.0,20,1,missing_comma,1,missing_comma,True
4000,0.0,21,1,mismatched_bracket,1,missing_colon,False
4000,0.0,22,2,mismatched_quotation,350,missing_quotation,False
4000,0.0,23,1,missing_colon,536,missing_colon,False
4000,0.0,24,1,missing_colon,381,missing_colon,False
4000,0.25,0,126,missing_quotation,126,missing_quotation,True
4000,0.25,1,128,missing_quotation,128,missing_quotation,True
4000,0.25,2,131,missing_colon,131,missing_colon,True
4000,0.25,3,132,mismatched_quotation,132,missing_quotation,False
4000,0.25,4,141,missing_quotation,141,missing_quotation,True
4000,0.25,5,127,keywords_as_identifier,242,mismatched_quotation,False
4000,0.25,6,127,missing_parenthesis,127,missing_parenthesis,True
4000,0.25,7,128,missing_comma,361,missing_colon,False
4000,0.25,8,129,mismatched_quotation,129,missing_quotation,False
4000,0.25,9,131,missing_comma,131,missing_comma,True
4000,0.25,10,136,mismatched_quotation,136,missing_quotation,False
4000,0.25,11,129,mismatched_bracket,132,missing_comma,False
4000,0.25,12,120,mismatched_quotation,120,missing_quotation,False
4000,0.25,13,138,missing_colon,138,missing_parenthesis,False
4000,0.25,14,141,mismatched_bracket,141,missing_parenthesis,False
4000,0.25,15,133,missing_comma,133,missing_colon,False
4000,0.25,16,141,missing_quotation,141,missing_quotation,True
4000,0.25,17,134,mismatched_bracket,134,missing_parenthesis,False
4000,0.25,18,127,mismatched_quotation,127,mismatched_quotation,True
4000,0.25,19,129,missing_colon,130,missing_parenthesis,False
4000,0.25,20,134,missing_parenthesis,134,missing_parenthesis,True
4000,0.25,21,132,missing_comma,132,missing_comma,True
4000,0.25,22,133,mismatched_quotation,353,missing_colon,False
4000,0.25,23,128,missing_comma,128,missing_comma,True
4000,0.25,24,129,mismatched_bracket,487,missing_quotation,False
4000,0.5,0,259,missing_parenthesis,259,missing_parenthesis,True
4000,0.5,1,251,missing_comma,251,mismatched_quotation,False
4000,0.5,2,271,missing_parenthesis,276,missing_parenthesis,False
4000,0.5,3,262,mismatched_bracket,265,mismatched_bracket,False
4000,0.5,4,261,missing_quotation,156,missing_colon,False
4000,0.5,5,270,missing_parenthesis,270,missing_parenthesis,True
4000,0.5,6,265,missing_quotation,265,missing_quotation,True
4000,0.5,7,250,missing_colon,250,missing_colon,True
4000,0.5,8,267,missing_quotation,503,mismatched_quotation,False
4000,0.5,9,280,missing_parenthesis,280,missing_colon,False
4000,0.5,10,263,keywords_as_identifier,500,keywords_as_identifier,False
4000,0.5,11,263,missing_quotation,176,missing_colon,False
4000,0.5,12,266,mismatched_bracket,266,missing_parenthesis,False
4000,0.5,13,259,missing_comma,260,missing_comma,False
4000,0.5,14,261,mismatched_quotation,261,missing_quotation,False
4000,0.5,15,256,missing_quotation,255,missing_quotation,False
4000,0.5,16,260,mismatched_bracket,305,missing_colon,False
4000,0.5,17,254,missing_comma,472,missing_colon,False
4000,0.5,18,262,missing_quotation,262,mismatched_quotation,False
4000,0.5,19,250,mismatched_bracket,250,mismatched_quotation,False
4000,0.5,20,271,missing_parenthesis,271,missing_parenthesis,True
4000,0.5,21,258,keywords_as_identifier,170,missing_parenthesis,False
4000,0.5,22,255,keywords_as_identifier,464,missing_comma,False
4000,0.5,23,282,missing_comma,282,missing_comma,True
4000,0.5,24,261,mismatched_quotation,261,missing_quotation,False
4000,0.75,0,398,missing_comma,399,missing_comma,False
4000,0.75,1,403,mismatched_quotation,404,missing_quotation,False
4000,0.75,2,388,missing_comma,388,missing_comma,True
4000,0.75,3,407,mismatched_bracket,407,missing_quotation,False
4000,0.75,4,382,mismatched_bracket,382,missing_colon,False
4000,0.75,5,396,missing_colon,396,missing_parenthesis,False
4000,0.75,6,398,missing_parenthesis,398,missing_parenthesis,True
4000,0.75,7,374,mismatched_bracket,374,missing_comma,False
4000,0.75,8,399,missing_comma,403,missing_comma,False
4000,0.75,9,388,keywords_as_identifier,432,missing_quotation,False
4000,0.75,10,387,missing_colon,387,missing_colon,True
4000,0.75,11,399,mismatched_bracket,400,missing_colon,False
