target_length,target_depth,iter_no,bug_line_number,bug_type,pred_bug_line_number,pred_bug_type,result
500,1,17,70,mismatched_bracket,70,missing_comma,FALSE
500,1,18,71,missing_comma,69,missing_usual_identifiers,FALSE
500,1,19,68,missing_comma,68,missing_comma,TRUE
500,1,20,77,missing_comma,77,missing_comma,TRUE
500,1,21,58,missing_colon,58,missing_colon,TRUE
500,1,22,68,missing_quotation,68,mismatched_quotation,FALSE
500,1,23,68,mismatched_quotation,68,mismatched_quotation,TRUE
500,1,24,67,missing_parenthesis,67,missing_parenthesis,TRUE
1000,0,0,2,mismatched_quotation,2,mismatched_quotation,TRUE
1000,0,1,1,missing_colon,1,missing_colon,TRUE
1000,0,2,1,keywords_as_identifier,1,keywords_as_identifier,TRUE
1000,0,3,3,missing_parenthesis,3,missing_parenthesis,TRUE
1000,0,4,2,mismatched_quotation,2,mismatched_quotation,TRUE
1000,0,5,1,missing_colon,1,missing_parenthesis,FALSE
1000,0,6,1,mismatched_bracket,1,missing_parenthesis,FALSE
1000,0,7,2,mismatched_bracket,2,mismatched_bracket,TRUE
1000,0,8,4,missing_quotation,4,missing_comma,FALSE
1000,0,9,2,mismatched_quotation,2,missing_quotation,FALSE
1000,0,10,1,mismatched_bracket,1,missing_parenthesis,FALSE
1000,0,11,6,mismatched_quotation,6,mismatched_quotation,TRUE
1000,0,12,2,mismatched_bracket,2,mismatched_bracket,TRUE
1000,0,13,3,missing_quotation,3,missing_quotation,TRUE
1000,0,14,1,keywords_as_identifier,37,keywords_as_identifier,FALSE
1000,0,15,1,keywords_as_identifier,36,missing_colon,FALSE
1000,0,16,1,mismatched_bracket,1,missing_parenthesis,FALSE
1000,0,17,2,mismatched_quotation,2,mismatched_quotation,TRUE
1000,0,18,1,missing_parenthesis,1,missing_parenthesis,TRUE
1000,0,19,4,keywords_as_identifier,4,keywords_as_identifier,TRUE
1000,0,20,1,keywords_as_identifier,1,keywords_as_identifier,TRUE
1000,0,21,1,missing_comma,1,missing_comma,TRUE
1000,0,22,3,mismatched_quotation,114,missing_comma,FALSE
1000,0,23,7,missing_comma,7,missing_quotation,FALSE
1000,0,24,2,mismatched_quotation,95,missing_colon,FALSE
1000,0.25,0,35,missing_quotation,35,missing_quotation,TRUE
1000,0.25,1,26,mismatched_bracket,26,mismatched_bracket,TRUE
1000,0.25,2,28,missing_colon,28,missing_colon,TRUE
1000,0.25,3,32,missing_parenthesis,32,missing_parenthesis,TRUE
1000,0.25,4,32,mismatched_bracket,32,mismatched_bracket,TRUE
1000,0.25,5,34,missing_parenthesis,34,missing_parenthesis,TRUE
1000,0.25,6,27,mismatched_bracket,27,mismatched_bracket,TRUE
1000,0.25,7,43,mismatched_quotation,43,mismatched_quotation,TRUE
1000,0.25,8,33,missing_parenthesis,33,missing_parenthesis,TRUE
1000,0.25,9,30,keywords_as_identifier,30,undefined_variable,FALSE
1000,0.25,10,25,mismatched_bracket,26,mismatched_bracket,FALSE
1000,0.25,11,32,mismatched_quotation,32,mismatched_quotation,TRUE
1000,0.25,12,31,missing_parenthesis,31,missing_parenthesis,TRUE
1000,0.25,13,27,missing_colon,27,missing_parenthesis,FALSE
1000,0.25,14,31,mismatched_bracket,31,mismatched_bracket,TRUE
1000,0.25,15,31,mismatched_quotation,31,mismatched_quotation,TRUE
1000,0.25,16,25,missing_comma,25,missing_comma,TRUE
1000,0.25,17,42,missing_quotation,59,mismatched_bracket,FALSE
1000,0.25,18,29,keywords_as_identifier,29,keywords_as_identifier,TRUE
1000,0.25,19,34,missing_colon,34,missing_parenthesis,FALSE
1000,0.25,20,35,missing_colon,35,missing_parenthesis,FALSE
1000,0.25,21,33,missing_colon,33,missing_parenthesis,FALSE
1000,0.25,22,35,mismatched_bracket,35,missing_parenthesis,FALSE
1000,0.25,23,40,missing_comma,40,missing_parenthesis,FALSE
1000,0.25,24,28,mismatched_quotation,127,missing_mode_specifier,FALSE
1000,0.5,0,60,mismatched_bracket,60,mismatched_bracket,TRUE
1000,0.5,1,66,missing_parenthesis,67,missing_quotation,FALSE
1000,0.5,2,67,mismatched_quotation,66,mismatched_quotation,FALSE
1000,0.5,3,66,missing_comma,66,missing_comma,TRUE
1000,0.5,4,64,mismatched_quotation,64,mismatched_quotation,TRUE
1000,0.5,5,71,missing_parenthesis,71,missing_parenthesis,TRUE
1000,0.5,6,64,missing_colon,64,missing_colon,TRUE
1000,0.5,7,73,keywords_as_identifier,73,keywords_as_identifier,TRUE
1000,0.5,8,68,missing_parenthesis,68,missing_parenthesis,TRUE
1000,0.5,9,65,missing_comma,65,syntax_error,FALSE
1000,0.5,10,69,keywords_as_identifier,69,keywords_as_identifier,TRUE
1000,0.5,11,61,missing_colon,61,missing_parenthesis,FALSE
1000,0.5,12,69,keywords_as_identifier,69,keywords_as_identifier,TRUE
1000,0.5,13,66,missing_colon,66,missing_colon,TRUE
1000,0.5,14,72,missing_colon,72,missing_parenthesis,FALSE
1000,0.5,15,66,mismatched_bracket,66,mismatched_bracket,TRUE
1000,0.5,16,62,missing_comma,62,missing_parenthesis,FALSE
1000,0.5,17,72,missing_quotation,72,mismatched_quotation,FALSE
1000,0.5,18,66,mismatched_bracket,66,missing_parenthesis,FALSE
1000,0.5,19,67,missing_colon,67,missing_colon,TRUE
1000,0.5,20,62,missing_quotation,62,mismatched_quotation,FALSE
1000,0.5,21,77,missing_colon,77,missing_colon,TRUE
1000,0.5,22,73,missing_colon,73,missing_parenthesis,FALSE
1000,0.5,23,60,keywords_as_identifier,67,undefined_variable,FALSE
1000,0.5,24,68,missing_colon,67,missing_colon,FALSE
1000,0.75,0,102,missing_parenthesis,102,missing_parenthesis,TRUE
1000,0.75,1,107,missing_quotation,107,missing_quotation,TRUE
1000,0.75,2,97,keywords_as_identifier,97,keywords_as_identifier,TRUE
1000,0.75,3,94,missing_quotation,94,mismatched_quotation,FALSE
1000,0.75,4,98,mismatched_quotation,98,mismatched_quotation,TRUE
1000,0.75,5,102,missing_colon,102,missing_parenthesis,FALSE
1000,0.75,6,103,missing_parenthesis,103,missing_parenthesis,TRUE
1000,0.75,7,96,mismatched_bracket,96,missing_comma,FALSE
1000,0.75,8,102,missing_parenthesis,102,missing_parenthesis,TRUE
1000,0.75,9,101,keywords_as_identifier,101,keywords_as_identifier,TRUE
1000,0.75,10,95,missing_parenthesis,95,missing_colon,FALSE
1000,0.75,11,97,keywords_as_identifier,100,keywords_as_identifier,FALSE
1000,0.75,12,103,keywords_as_identifier,103,keywords_as_identifier,TRUE
1000,0.75,13,105,mismatched_quotation,105,mismatched_quotation,TRUE
1000,0.75,14,94,missing_colon,94,missing_parenthesis,FALSE
1000,0.75,15,103,missing_quotation,103,mismatched_quotation,FALSE
1000,0.75,16,94,missing_quotation,94,mismatched_quotation,FALSE
1000,0.75,17,91,missing_quotation,91,missing_comma,FALSE
1000,0.75,18,92,mismatched_bracket,92,mismatched_quotes,FALSE
1000,0.75,19,105,keywords_as_identifier,105,keywords_as_identifier,TRUE
1000,0.75,20,99,missing_colon,99,missing_parenthesis,FALSE
1000,0.75,21,84,missing_comma,84,keywords_as_identifier,FALSE
1000,0.75,22,91,missing_comma,91,missing_comma,TRUE
1000,0.75,23,89,mismatched_bracket,89,missing_parenthesis,FALSE
1000,0.75,24,97,mismatched_bracket,97,mismatched_bracket,TRUE
1000,1,0,137,missing_colon,137,missing_colon,TRUE
1000,1,1,128,missing_colon,128,missing_parenthesis,FALSE
1000,1,2,133,mismatched_bracket,133,missing_parenthesis,FALSE
1000,1,3,122,mismatched_quotation,122,mismatched_quotation,TRUE
1000,1,4,122,missing_comma,122,missing_comma,TRUE
1000,1,5,134,missing_colon,134,missing_colon,TRUE
1000,1,6,128,missing_colon,128,missing_parenthesis,FALSE
1000,1,7,140,missing_comma,140,missing_comma,TRUE
1000,1,8,133,missing_colon,134,missing_colon,FALSE
1000,1,9,133,missing_comma,133,mismatched_bracket,FALSE
1000,1,10,134,missing_comma,134,missing_comma,TRUE
1000,1,11,122,missing_quotation,122,missing_quotation,TRUE
1000,1,12,123,missing_parenthesis,123,missing_parenthesis,TRUE
1000,1,13,130,keywords_as_identifier,133,keywords_as_identifier,FALSE
1000,1,14,127,mismatched_bracket,127,mismatched_bracket,TRUE
1000,1,15,123,missing_quotation,123,mismatched_quotation,FALSE
1000,1,16,128,missing_parenthesis,128,missing_parenthesis,TRUE
1000,1,17,125,mismatched_bracket,125,missing_parenthesis,FALSE
1000,1,18,128,missing_comma,128,missing_comma,TRUE
1000,1,19,123,mismatched_quotation,123,mismatched_quotation,TRUE
1000,1,20,132,missing_colon,132,missing_colon,TRUE
1000,1,21,130,mismatched_bracket,130,missing_bracket,FALSE
1000,1,22,127,keywords_as_identifier,127,keywords_as_identifier,TRUE
1000,1,23,134,mismatched_bracket,134,missing_parenthesis,FALSE
1000,1,24,131,missing_comma,131,missing_parenthesis,FALSE
2000,0,0,1,missing_comma,1,missing_comma,TRUE
2000,0,1,2,missing_comma,2,missing_colon,FALSE
2000,0,2,1,keywords_as_identifier,1,keywords_as_identifier,TRUE
2000,0,3,1,mismatched_bracket,1,missing_parenthesis,FALSE
2000,0,4,3,keywords_as_identifier,3,keywords_as_identifier,TRUE
2000,0,5,1,missing_parenthesis,1,missing_parenthesis,TRUE
2000,0,6,1,mismatched_bracket,1,missing_parenthesis,FALSE
2000,0,7,2,missing_comma,2,missing_colon,FALSE
2000,0,8,3,missing_quotation,3,missing_quotation,TRUE
2000,0,9,1,missing_parenthesis,69,undefined_variable,FALSE
2000,0,10,1,keywords_as_identifier,151,undefined_variable,FALSE
2000,0,11,4,mismatched_quotation,63,redefined_function,FALSE
2000,0,12,1,keywords_as_identifier,1,keywords_as_identifier,TRUE
2000,0,13,4,missing_parenthesis,4,missing_parenthesis,TRUE
2000,0,14,1,missing_comma,87,missing_parenthesis,FALSE
2000,0,15,1,missing_colon,1,missing_colon,TRUE
2000,0,16,6,missing_quotation,81,undefined_variable,FALSE
2000,0,17,2,keywords_as_identifier,71,missing_colon,FALSE
2000,0,18,1,missing_parenthesis,1,missing_colon,FALSE
2000,0,19,1,missing_quotation,1,missing_quotation,TRUE
2000,0,20,4,missing_parenthesis,4,missing_parenthesis,TRUE
2000,0,21,1,missing_colon,1,missing_parenthesis,FALSE
2000,0,22,4,missing_quotation,4,missing_quotation,TRUE
2000,0,23,1,missing_comma,1,missing_comma,TRUE
2000,0,24,2,missing_comma,2,missing_comma,TRUE
2000,0.25,0,67,missing_comma,68,missing_comma,FALSE
2000,0.25,1,73,missing_quotation,73,missing_quotation,TRUE
2000,0.25,2,67,missing_comma,67,missing_parenthesis,FALSE
2000,0.25,3,62,missing_comma,62,missing_parenthesis,FALSE
2000,0.25,4,70,missing_quotation,70,mismatched_quotation,FALSE
2000,0.25,5,66,missing_colon,66,missing_parenthesis,FALSE
2000,0.25,6,69,mismatched_bracket,69,mismatched_quotation,FALSE
2000,0.25,7,63,missing_colon,63,missing_parenthesis,FALSE
2000,0.25,8,72,mismatched_bracket,72,missing_parenthesis,FALSE
2000,0.25,9,71,missing_parenthesis,71,missing_parenthesis,TRUE
2000,0.25,10,66,mismatched_quotation,66,mismatched_quotation,TRUE
2000,0.25,11,68,keywords_as_identifier,69,keywords_as_identifier,FALSE
2000,0.25,12,66,mismatched_quotation,67,missing_quotation,FALSE
2000,0.25,13,68,mismatched_bracket,68,missing_comma,FALSE
2000,0.25,14,69,keywords_as_identifier,69,keywords_as_identifier,TRUE
2000,0.25,15,66,missing_parenthesis,66,missing_colon,FALSE
2000,0.25,16,58,mismatched_bracket,58,missing_bracket,FALSE
2000,0.25,17,64,missing_parenthesis,64,missing_colon,FALSE
2000,0.25,18,61,missing_comma,61,missing_comma,TRUE
2000,0.25,19,65,keywords_as_identifier,54,undefined_variable,FALSE
2000,0.25,20,70,mismatched_bracket,70,mismatched_quotation,FALSE
2000,0.25,21,66,missing_comma,66,invalid_syntax,FALSE
2000,0.25,22,57,keywords_as_identifier,62,undefined_variable,FALSE
2000,0.25,23,73,missing_colon,73,missing_colon,TRUE
2000,0.25,24,56,missing_colon,56,missing_colon,TRUE
2000,0.5,0,123,missing_colon,123,missing_parenthesis,FALSE
2000,0.5,1,129,mismatched_bracket,129,mismatched_quotation,FALSE
2000,0.5,2,117,missing_parenthesis,117,missing_parenthesis,TRUE
2000,0.5,3,128,mismatched_bracket,101,missing_colon,FALSE
2000,0.5,4,140,missing_parenthesis,140,missing_parenthesis,TRUE
2000,0.5,5,127,mismatched_bracket,127,missing_parenthesis,FALSE
2000,0.5,6,131,missing_quotation,131,missing_comma,FALSE
2000,0.5,7,128,missing_comma,128,missing_comma,TRUE
2000,0.5,8,135,keywords_as_identifier,138,undefined_variable,FALSE
2000,0.5,9,125,missing_parenthesis,125,missing_quotation,FALSE
2000,0.5,10,134,keywords_as_identifier,135,keywords_as_identifier,FALSE
2000,0.5,11,134,missing_colon,134,missing_parenthesis,FALSE
2000,0.5,12,122,keywords_as_identifier,63,undefined_variable,FALSE
2000,0.5,13,129,mismatched_bracket,129,missing_parenthesis,FALSE
2000,0.5,14,126,missing_comma,125,missing_parenthesis,FALSE
2000,0.5,15,131,missing_comma,131,mismatched_bracket,FALSE
2000,0.5,16,137,mismatched_quotation,177,undefined_variable,FALSE
2000,0.5,17,128,keywords_as_identifier,4,missing_parenthesis,FALSE
2000,0.5,18,118,mismatched_bracket,118,missing_parenthesis,FALSE
2000,0.5,19,133,missing_quotation,133,missing_comma,FALSE
2000,0.5,20,138,mismatched_quotation,106,missing_self,FALSE
2000,0.5,21,131,missing_comma,131,missing_parenthesis,FALSE
2000,0.5,22,128,missing_parenthesis,128,missing_comma,FALSE
2000,0.5,23,133,mismatched_quotation,132,mismatched_quotation,FALSE
2000,0.5,24,133,missing_comma,76,mismatched_quotation,FALSE
2000,0.75,0,193,keywords_as_identifier,193,keywords_as_identifier,TRUE
2000,0.75,1,196,missing_colon,196,missing_colon,TRUE
2000,0.75,2,189,missing_colon,189,missing_parenthesis,FALSE
2000,0.75,3,193,mismatched_bracket,193,mismatched_bracket,TRUE
2000,0.75,4,191,mismatched_quotation,190,mismatched_quotation,FALSE
2000,0.75,5,191,keywords_as_identifier,128,missing_colon,FALSE
2000,0.75,6,195,keywords_as_identifier,109,mismatched_bracket,FALSE
2000,0.75,7,206,mismatched_quotation,124,keywords_as_identifier,FALSE
2000,0.75,8,186,missing_colon,186,missing_colon,TRUE
2000,0.75,9,199,mismatched_bracket,199,mismatched_bracket,TRUE
2000,0.75,10,197,missing_colon,197,missing_colon,TRUE
2000,0.75,11,195,mismatched_quotation,110,mismatched_quotation,FALSE
2000,0.75,12,197,missing_colon,197,missing_colon,TRUE
2000,0.75,13,196,missing_parenthesis,196,missing_comma,FALSE
2000,0.75,14,197,mismatched_quotation,80,undefined_variable,FALSE
2000,0.75,15,204,mismatched_quotation,5,undefined_variable,FALSE
2000,0.75,16,193,missing_colon,193,missing_parenthesis,FALSE
2000,0.75,17,195,missing_quotation,195,mismatched_quotation,FALSE
2000,0.75,18,181,keywords_as_identifier,129,bitwise_operator_used_in_place_of_logical_operator,FALSE
2000,0.75,19,201,keywords_as_identifier,23,missing_comma,FALSE
2000,0.75,20,198,missing_comma,198,missing_parenthesis,FALSE
2000,0.75,21,196,mismatched_bracket,196,mismatched_bracket,TRUE
2000,0.75,22,204,missing_quotation,204,mismatched_quotation,FALSE
2000,0.75,23,192,missing_colon,192,missing_colon,TRUE
2000,0.75,24,193,keywords_as_identifier,193,keywords_as_identifier,TRUE
2000,1,0,269,mismatched_bracket,268,missing_parenthesis,FALSE
2000,1,1,267,missing_quotation,267,missing_quotation,TRUE
2000,1,2,250,mismatched_bracket,250,missing_quotation,FALSE
2000,1,3,266,missing_comma,266,missing_comma,TRUE
2000,1,4,259,missing_quotation,259,missing_quotation,TRUE
2000,1,5,256,missing_comma,256,missing_comma,TRUE
2000,1,6,261,keywords_as_identifier,74,undefined_variable,FALSE
2000,1,7,256,mismatched_quotation,256,mismatched_quotation,TRUE
2000,1,8,263,missing_quotation,145,keywords_as_identifier,FALSE
2000,1,9,263,mismatched_quotation,208,missing_colon,FALSE
2000,1,10,265,missing_comma,265,missing_parenthesis,FALSE
2000,1,11,269,mismatched_bracket,269,mismatched_quotation,FALSE
2000,1,12,271,mismatched_bracket,271,missing_parenthesis,FALSE
2000,1,13,266,missing_quotation,24,missing_parenthesis,FALSE
2000,1,14,266,mismatched_bracket,266,missing_parenthesis,FALSE
2000,1,15,265,mismatched_bracket,265,missing_parenthesis,FALSE
2000,1,16,258,mismatched_bracket,258,missing_parenthesis,FALSE
2000,1,17,275,missing_parenthesis,275,missing_parenthesis,TRUE
2000,1,18,260,mismatched_bracket,115,mismatched_quotation,FALSE
2000,1,19,257,mismatched_bracket,257,missing_parenthesis,FALSE
2000,1,20,257,missing_quotation,257,mismatched_quotation,FALSE
2000,1,21,253,missing_colon,253,missing_parenthesis,FALSE
2000,1,22,259,mismatched_quotation,54,missing_parenthesis,FALSE
2000,1,23,266,missing_parenthesis,266,missing_parenthesis,TRUE
2000,1,24,261,missing_parenthesis,261,missing_parenthesis,TRUE
4000,0,0,4,mismatched_quotation,348,missing_colon,FALSE
4000,0,1,1,missing_colon,1,missing_colon,TRUE
4000,0,2,4,missing_comma,4,missing_parenthesis,FALSE
4000,0,3,1,keywords_as_identifier,6,mismatched_quotation,FALSE
4000,0,4,1,missing_comma,1,missing_parenthesis,FALSE
4000,0,5,1,missing_colon,1,missing_colon,TRUE
4000,0,6,1,missing_colon,1,missing_colon,TRUE
4000,0,7,3,keywords_as_identifier,103,missing_colon,FALSE
4000,0,8,2,mismatched_quotation,95,missing_colon,FALSE
4000,0,9,1,keywords_as_identifier,103,keywords_as_identifier,FALSE
4000,0,10,1,keywords_as_identifier,49,missing_comma,FALSE
4000,0,11,1,mismatched_bracket,1,missing_colon,FALSE
4000,0,12,1,mismatched_bracket,1,missing_colon,FALSE
4000,0,13,1,missing_comma,161,missing_colon,FALSE
4000,0,14,1,mismatched_quotation,130,missing_colon,FALSE
4000,0,15,1,keywords_as_identifier,151,missing_colon,FALSE
4000,0,16,4,missing_quotation,96,keywords_as_identifier,FALSE
4000,0,17,2,mismatched_quotation,2,missing_quotation,FALSE
4000,0,18,6,missing_quotation,56,mismatched_quotation,FALSE
4000,0,19,2,missing_comma,2,missing_colon,FALSE
4000,0,20,6,missing_comma,35,missing_comma,FALSE
4000,0,21,1,missing_comma,214,missing_comma,FALSE
4000,0,22,1,missing_comma,1,missing_parenthesis,FALSE
4000,0,23,1,keywords_as_identifier,1,keywords_as_identifier,TRUE
4000,0,24,1,mismatched_bracket,1,missing_colon,FALSE
4000,0.25,0,128,missing_parenthesis,272,missing_colon,FALSE
4000,0.25,1,122,mismatched_bracket,122,mismatched_bracket,TRUE
4000,0.25,2,127,keywords_as_identifier,287,missing_parenthesis,FALSE
4000,0.25,3,137,mismatched_quotation,137,mismatched_quotation,TRUE
4000,0.25,4,139,missing_quotation,272,missing_colon,FALSE
4000,0.25,5,131,mismatched_quotation,131,mismatched_quotation,TRUE
4000,0.25,6,135,mismatched_bracket,134,missing_colon,FALSE
4000,0.25,7,129,missing_colon,129,missing_parenthesis,FALSE
4000,0.25,8,126,missing_colon,126,missing_colon,TRUE
4000,0.25,9,118,mismatched_bracket,119,mismatched_quotation,FALSE
4000,0.25,10,129,keywords_as_identifier,130,missing_colon,FALSE
4000,0.25,11,125,missing_quotation,125,missing_quotation,TRUE
4000,0.25,12,139,mismatched_bracket,139,missing_parenthesis,FALSE
4000,0.25,13,125,missing_comma,125,missing_parenthesis,FALSE
4000,0.25,14,122,missing_parenthesis,122,missing_colon,FALSE
4000,0.25,15,123,mismatched_bracket,123,missing_colon,FALSE
4000,0.25,16,134,missing_comma,134,missing_parenthesis,FALSE
4000,0.25,17,126,mismatched_bracket,126,mismatched_quotation,FALSE
4000,0.25,18,133,mismatched_quotation,191,missing_colon,FALSE
4000,0.25,19,129,mismatched_quotation,128,mismatched_quotation,FALSE
4000,0.25,20,141,missing_quotation,141,mismatched_quotation,FALSE
4000,0.25,21,141,missing_quotation,189,missing_colon,FALSE
